lesson_date,year,month,month_name,weekday,time_block,student_id,tutor_id,mode,duration_minutes,lesson_id,student_name,age_group,cefr_level,learning_goal,assigned_tutor_id,assigned_tutor_name,prep_profile,sibling_group_id,tutor_name,experience_level,hourly_rate,preferred_mode,home_area,status,prep_time_minutes,travel_time_minutes,platform,base_price,discount_type,final_price
03/04/2026,2026,4,April,Friday,17:00-18:00,35,2,in_person,60,4680,Borys Fiołek,child,A2,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,20,20,in_person,100,none,100
03/04/2026,2026,4,April,Friday,17:00-18:00,46,2,online,60,4681,Eryk Kostorz,teen,B1,matura_basic,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,0,Teams,100,none,100
03/04/2026,2026,4,April,Friday,17:00-18:00,61,2,in_person,60,4682,Tymoteusz Kopciuch,teen,A2,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,15,in_person,100,none,100
03/04/2026,2026,4,April,Friday,17:00-18:00,124,4,in_person,60,4683,Tymoteusz Szmalec,pre_teen,A1,school,4,pani Bianka Kolanko,low,6,pani Bianka Kolanko,senior,110,in_person,Warsaw,cancelled_by_student,10,15,in_person,110,sibling_discount,99
03/04/2026,2026,4,April,Friday,18:00-19:00,60,1,in_person,45,4684,Przemysław Nagel,pre_teen,B1,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,20,in_person,90,none,90
03/04/2026,2026,4,April,Friday,19:00-20:00,23,1,online,60,4685,pani Lidia Ciesielka,adult,C1,general,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Skype,120,none,120
03/04/2026,2026,4,April,Friday,19:00-20:00,68,2,in_person,60,4686,Apolonia Janic,teen,A2,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,40,in_person,100,none,100
03/04/2026,2026,4,April,Friday,19:00-20:00,110,2,in_person,60,4687,Tola Matla,adult,C1,general,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,5,30,in_person,100,none,100
03/04/2026,2026,4,April,Friday,19:00-20:00,64,3,online,60,4688,pani Melania Strzała,teen,A2,matura_basic,3,Elżbieta Borysiuk,low,,Elżbieta Borysiuk,mid,95,online,Warsaw,completed,5,0,Skype,95,none,95
03/04/2026,2026,4,April,Friday,20:00-21:00,103,1,in_person,60,4689,Anastazja Luberda,teen,A2,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,25,in_person,120,none,120
03/04/2026,2026,4,April,Friday,20:00-21:00,29,2,in_person,60,4690,pan Rafał Krefta,teen,B1,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,25,in_person,100,none,100
03/04/2026,2026,4,April,Friday,20:00-21:00,36,2,in_person,60,4691,Iwo Brzęk,exam_prep,B2,matura_basic,2,pani Agnieszka Słomiany,low,12,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,40,in_person,100,sibling_discount,90
03/04/2026,2026,4,April,Friday,20:00-21:00,118,3,online,90,4692,Angelika Aleksandrzak,teen,A2,matura_basic,3,Elżbieta Borysiuk,low,,Elżbieta Borysiuk,mid,95,online,Warsaw,completed,10,0,Teams,142.5,long_lesson_discount,131.1
04/04/2026,2026,4,April,Saturday,12:00-13:00,47,1,in_person,60,4693,pani Justyna Matela,teen,A2,matura_basic,1,Marcin Szymków,low,,Marcin Szymków,senior,120,mixed,Warsaw,completed,5,20,in_person,120,none,120
04/04/2026,2026,4,April,Saturday,12:00-13:00,112,1,in_person,90,4694,Dorota Feluś,teen,A2,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,40,in_person,180,long_lesson_discount,165.6
04/04/2026,2026,4,April,Saturday,12:00-13:00,41,4,in_person,60,4695,Andrzej Klyta,teen,B1,school,4,pani Bianka Kolanko,high,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,15,30,in_person,110,none,110
04/04/2026,2026,4,April,Saturday,13:00-14:00,22,1,in_person,60,4696,Natasza Horbacz,exam_prep,B2,matura_basic,1,Marcin Szymków,low,,Marcin Szymków,senior,120,mixed,Warsaw,completed,5,20,in_person,120,none,120
04/04/2026,2026,4,April,Saturday,13:00-14:00,84,1,in_person,45,4697,Tobiasz Wojtalewicz,child,A1,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,15,in_person,90,none,90
04/04/2026,2026,4,April,Saturday,13:00-14:00,19,2,online,60,4698,Sylwia Nazar,pre_teen,A1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,20,0,Zoom,100,none,100
04/04/2026,2026,4,April,Saturday,13:00-14:00,53,2,in_person,60,4699,Maurycy Pryk,child,A1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,25,in_person,100,none,100
04/04/2026,2026,4,April,Saturday,13:00-14:00,55,4,in_person,45,4700,pani Malwina Ogłaza,child,A1,school,4,pani Bianka Kolanko,high,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,20,15,in_person,82.5,none,82.5
04/04/2026,2026,4,April,Saturday,13:00-14:00,82,4,in_person,60,4701,Bruno Suchora,child,A1,school,4,pani Bianka Kolanko,high,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,15,30,in_person,110,none,110
04/04/2026,2026,4,April,Saturday,14:00-15:00,10,1,in_person,60,4702,Adrianna Pielech,teen,A2,school,1,Marcin Szymków,low,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,20,in_person,120,none,120
04/04/2026,2026,4,April,Saturday,14:00-15:00,52,1,online,60,4703,pani Roksana Tatarek,exam_prep,B2,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Skype,120,none,120
04/04/2026,2026,4,April,Saturday,14:00-15:00,103,1,in_person,60,4704,Anastazja Luberda,teen,A2,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,35,in_person,120,none,120
04/04/2026,2026,4,April,Saturday,15:00-16:00,18,2,in_person,90,4705,pani Adrianna Cieplucha,exam_prep,B2,matura_extended,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,15,in_person,150,long_lesson_discount,138
07/04/2026,2026,4,April,Tuesday,15:00-16:00,119,1,in_person,60,4706,Mateusz Kanik,pre_teen,A2,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,cancelled_by_student,15,40,in_person,120,none,120
07/04/2026,2026,4,April,Tuesday,15:00-16:00,54,2,in_person,60,4707,Rafał Jarka,child,A1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,15,in_person,100,none,100
07/04/2026,2026,4,April,Tuesday,15:00-16:00,94,2,in_person,45,4708,Eliza Ludwiniak,child,A2,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,35,in_person,75,none,75
07/04/2026,2026,4,April,Tuesday,15:00-16:00,104,2,in_person,45,4709,Jeremi Franaszek,child,A1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,35,in_person,75,none,75
07/04/2026,2026,4,April,Tuesday,16:00-17:00,74,1,online,60,4710,pani Apolonia Pusz,pre_teen,A1,school,1,Marcin Szymków,medium,3,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Teams,120,sibling_discount,108
07/04/2026,2026,4,April,Tuesday,16:00-17:00,111,1,online,60,4711,pani Adrianna Rapa,pre_teen,A2,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Zoom,120,none,120
07/04/2026,2026,4,April,Tuesday,16:00-17:00,94,2,in_person,45,4712,Eliza Ludwiniak,child,A2,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,25,in_person,75,none,75
07/04/2026,2026,4,April,Tuesday,16:00-17:00,79,3,online,60,4713,pan Jakub Sakwa,teen,A2,matura_basic,3,Elżbieta Borysiuk,medium,1,Elżbieta Borysiuk,mid,95,online,Warsaw,completed,10,0,Zoom,95,sibling_discount,85.5
07/04/2026,2026,4,April,Tuesday,17:00-18:00,73,1,online,60,4714,Bruno Roszko,pre_teen,A1,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Teams,120,none,120
07/04/2026,2026,4,April,Tuesday,17:00-18:00,78,1,in_person,60,4715,Dawid Sommer,teen,B1,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,30,in_person,120,none,120
07/04/2026,2026,4,April,Tuesday,17:00-18:00,58,2,in_person,90,4716,Tomasz Klinger,pre_teen,B1,school,2,pani Agnieszka Słomiany,low,4,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,5,35,in_person,150,sibling_and_long_lesson,127.5
07/04/2026,2026,4,April,Tuesday,17:00-18:00,77,3,online,60,4717,Kamila Mosiołek,teen,B1,school,3,Elżbieta Borysiuk,high,,Elżbieta Borysiuk,mid,95,online,Warsaw,completed,20,0,Teams,95,none,95
07/04/2026,2026,4,April,Tuesday,17:00-18:00,15,4,in_person,60,4718,Karina Talaśka,teen,A2,school,4,pani Bianka Kolanko,high,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,15,25,in_person,110,none,110
07/04/2026,2026,4,April,Tuesday,18:00-19:00,23,1,online,60,4719,pani Lidia Ciesielka,adult,C1,general,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Skype,120,none,120
07/04/2026,2026,4,April,Tuesday,18:00-19:00,42,1,in_person,60,4720,Nela Megger,adult,C1,conversation,1,Marcin Szymków,low,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,40,in_person,120,none,120
07/04/2026,2026,4,April,Tuesday,18:00-19:00,88,1,in_person,90,4721,Sandra Moździerz,exam_prep,B2,matura_extended,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,25,in_person,180,long_lesson_discount,165.6
07/04/2026,2026,4,April,Tuesday,18:00-19:00,105,1,in_person,45,4722,Melania Suchora,child,A2,school,1,Marcin Szymków,high,6,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,20,in_person,90,sibling_discount,81
07/04/2026,2026,4,April,Tuesday,18:00-19:00,20,2,online,60,4723,Ksawery Jurczuk,teen,B1,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,0,Skype,100,none,100
07/04/2026,2026,4,April,Tuesday,18:00-19:00,33,2,in_person,45,4724,Gaja Aleksiejuk,pre_teen,B1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,15,in_person,75,none,75
07/04/2026,2026,4,April,Tuesday,18:00-19:00,125,2,online,60,4725,pani Malwina Parzonka,teen,B1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,20,0,Teams,100,none,100
07/04/2026,2026,4,April,Tuesday,18:00-19:00,4,4,in_person,60,4726,Ewelina Postawa,teen,B1,matura_basic,4,pani Bianka Kolanko,low,,pani Bianka Kolanko,senior,110,in_person,Warsaw,no_show,5,35,in_person,110,none,110
07/04/2026,2026,4,April,Tuesday,18:00-19:00,57,4,in_person,60,4727,Sandra Famuła,exam_prep,B1,matura_extended,4,pani Bianka Kolanko,high,5,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,15,25,in_person,110,sibling_discount,99
07/04/2026,2026,4,April,Tuesday,19:00-20:00,72,2,online,90,4728,Dorota Jędrzejek,adult,B1,general,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,0,Skype,150,long_lesson_discount,138
07/04/2026,2026,4,April,Tuesday,20:00-21:00,56,1,in_person,90,4729,pan Bartek Cich,teen,A2,matura_basic,1,Marcin Szymków,medium,3,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,10,in_person,180,sibling_and_long_lesson,153
07/04/2026,2026,4,April,Tuesday,20:00-21:00,114,1,in_person,60,4730,pan Ignacy Woda,teen,B1,school,1,Marcin Szymków,low,10,Marcin Szymków,senior,120,mixed,Warsaw,completed,5,25,in_person,120,sibling_discount,108
07/04/2026,2026,4,April,Tuesday,20:00-21:00,89,2,in_person,60,4731,Kalina Walo,adult,B1,conversation,2,pani Agnieszka Słomiany,low,1,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,5,20,in_person,100,sibling_discount,90
08/04/2026,2026,4,April,Wednesday,15:00-16:00,2,2,in_person,45,4732,Borys Owczarczak,pre_teen,A2,school,2,pani Agnieszka Słomiany,high,9,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,40,in_person,75,sibling_discount,67.5
08/04/2026,2026,4,April,Wednesday,15:00-16:00,32,2,online,60,4733,Leon Jędrusiak,pre_teen,A1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,0,Teams,100,none,100
08/04/2026,2026,4,April,Wednesday,16:00-17:00,49,1,online,90,4734,Agnieszka Wawrzynek,teen,A2,matura_basic,1,Marcin Szymków,medium,7,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Teams,180,sibling_and_long_lesson,153
08/04/2026,2026,4,April,Wednesday,16:00-17:00,25,5,online,60,4735,Anna Maria Krakowczyk,teen,B1,school,5,pani Aurelia Malcherek,high,11,pani Aurelia Malcherek,junior,70,online,Warsaw,completed,20,0,Zoom,70,sibling_discount,63
08/04/2026,2026,4,April,Wednesday,17:00-18:00,14,1,in_person,45,4736,Łukasz Przewoźna,child,A1,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,25,in_person,90,none,90
08/04/2026,2026,4,April,Wednesday,17:00-18:00,106,1,in_person,60,4737,pani Karina Sommer,teen,B1,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,10,in_person,120,none,120
08/04/2026,2026,4,April,Wednesday,17:00-18:00,29,2,in_person,60,4738,pan Rafał Krefta,teen,B1,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,20,in_person,100,none,100
08/04/2026,2026,4,April,Wednesday,18:00-19:00,9,1,online,60,4739,pan Łukasz Szramka,pre_teen,A1,school,1,Marcin Szymków,low,5,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Teams,120,sibling_discount,108
08/04/2026,2026,4,April,Wednesday,18:00-19:00,30,1,in_person,60,4740,pan Oliwier Bernatek,adult,C1,general,1,Marcin Szymków,medium,2,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,40,in_person,120,sibling_discount,108
08/04/2026,2026,4,April,Wednesday,18:00-19:00,49,1,online,90,4741,Agnieszka Wawrzynek,teen,A2,matura_basic,1,Marcin Szymków,medium,7,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Skype,180,sibling_and_long_lesson,153
08/04/2026,2026,4,April,Wednesday,18:00-19:00,51,1,in_person,45,4742,Blanka Mroczko,child,A1,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,10,in_person,90,none,90
08/04/2026,2026,4,April,Wednesday,18:00-19:00,86,1,online,45,4743,pani Inga Holewa,pre_teen,A1,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,0,Teams,90,none,90
08/04/2026,2026,4,April,Wednesday,18:00-19:00,20,2,online,60,4744,Ksawery Jurczuk,teen,B1,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,0,Skype,100,none,100
08/04/2026,2026,4,April,Wednesday,18:00-19:00,87,2,online,60,4745,Liwia Kudłacik,teen,B1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,0,Skype,100,none,100
08/04/2026,2026,4,April,Wednesday,18:00-19:00,91,2,online,60,4746,Alan Jamrożek,adult,B2,conversation,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,5,0,Skype,100,none,100
08/04/2026,2026,4,April,Wednesday,18:00-19:00,12,4,in_person,90,4747,Tomasz Ciesielka,teen,A2,matura_basic,4,pani Bianka Kolanko,medium,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,10,40,in_person,165,long_lesson_discount,151.8
08/04/2026,2026,4,April,Wednesday,18:00-19:00,69,4,in_person,45,4748,Kalina Pogorzelec,child,A1,school,4,pani Bianka Kolanko,medium,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,10,40,in_person,82.5,none,82.5
08/04/2026,2026,4,April,Wednesday,19:00-20:00,83,1,online,60,4749,Tola Chylak,teen,A2,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,0,Skype,120,none,120
08/04/2026,2026,4,April,Wednesday,19:00-20:00,24,2,in_person,60,4750,Leonard Rode,adult,B2,general,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,5,30,in_person,100,none,100
08/04/2026,2026,4,April,Wednesday,19:00-20:00,91,2,online,60,4751,Alan Jamrożek,adult,B2,conversation,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,5,0,Skype,100,none,100
08/04/2026,2026,4,April,Wednesday,19:00-20:00,97,2,in_person,60,4752,Anastazja Helman,pre_teen,B1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,25,in_person,100,none,100
08/04/2026,2026,4,April,Wednesday,19:00-20:00,95,5,online,60,4753,Igor Szykuła,teen,B1,school,5,pani Aurelia Malcherek,medium,,pani Aurelia Malcherek,junior,70,online,Warsaw,completed,10,0,Teams,70,none,70
08/04/2026,2026,4,April,Wednesday,20:00-21:00,38,1,in_person,90,4754,Ada Bartocha,adult,B2,conversation,1,Marcin Szymków,low,8,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,10,in_person,180,sibling_and_long_lesson,153
08/04/2026,2026,4,April,Wednesday,20:00-21:00,21,2,in_person,60,4755,Oskar Szok,teen,B1,matura_basic,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,15,in_person,100,none,100
08/04/2026,2026,4,April,Wednesday,20:00-21:00,62,2,online,90,4756,Marianna Skonieczka,teen,B1,matura_basic,2,pani Agnieszka Słomiany,low,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,0,Teams,150,long_lesson_discount,138
08/04/2026,2026,4,April,Wednesday,20:00-21:00,108,2,in_person,90,4757,Mieszko Fugiel,adult,B1,conversation,2,pani Agnieszka Słomiany,medium,7,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,10,in_person,150,sibling_and_long_lesson,127.5
08/04/2026,2026,4,April,Wednesday,20:00-21:00,117,3,online,60,4758,Łukasz Nalewajek,exam_prep,B2,matura_basic,3,Elżbieta Borysiuk,low,,Elżbieta Borysiuk,mid,95,online,Warsaw,completed,10,0,Teams,95,none,95
08/04/2026,2026,4,April,Wednesday,20:00-21:00,65,5,online,60,4759,Kamila Drabczyk,adult,B2,conversation,5,pani Aurelia Malcherek,low,,pani Aurelia Malcherek,junior,70,online,Warsaw,completed,5,0,Teams,70,none,70
09/04/2026,2026,4,April,Thursday,15:00-16:00,13,1,in_person,45,4760,pani Klara Sinkiewicz,child,A2,school,1,Marcin Szymków,high,2,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,20,in_person,90,sibling_discount,81
09/04/2026,2026,4,April,Thursday,15:00-16:00,50,1,online,60,4761,pani Julianna Galica,pre_teen,A2,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Teams,120,none,120
09/04/2026,2026,4,April,Thursday,15:00-16:00,70,2,in_person,60,4762,Tomasz Gronkiewicz,pre_teen,A1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,15,in_person,100,none,100
09/04/2026,2026,4,April,Thursday,16:00-17:00,3,1,online,60,4763,Ryszard Welenc,child,A1,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Zoom,120,none,120
09/04/2026,2026,4,April,Thursday,16:00-17:00,6,1,online,60,4764,Juliusz Mejer,pre_teen,B1,school,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Skype,120,none,120
09/04/2026,2026,4,April,Thursday,16:00-17:00,14,1,in_person,45,4765,Łukasz Przewoźna,child,A1,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,15,in_person,90,none,90
09/04/2026,2026,4,April,Thursday,16:00-17:00,44,1,in_person,60,4766,Nela Kurp,child,A2,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,30,in_person,120,none,120
09/04/2026,2026,4,April,Thursday,16:00-17:00,48,1,in_person,60,4767,Inga Pyc,pre_teen,A2,school,1,Marcin Szymków,low,10,Marcin Szymków,senior,120,mixed,Warsaw,no_show,5,15,in_person,120,sibling_discount,108
09/04/2026,2026,4,April,Thursday,16:00-17:00,122,1,in_person,60,4768,Alex Czylok,teen,A2,school,1,Marcin Szymków,low,,Marcin Szymków,senior,120,mixed,Warsaw,cancelled_by_student,5,15,in_person,120,none,120
09/04/2026,2026,4,April,Thursday,16:00-17:00,123,1,in_person,60,4769,Igor Miśkowiec,teen,A2,matura_basic,1,Marcin Szymków,medium,9,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,30,in_person,120,sibling_discount,108
09/04/2026,2026,4,April,Thursday,16:00-17:00,100,2,in_person,60,4770,Dorota Trąbka,child,A1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,20,in_person,100,none,100
09/04/2026,2026,4,April,Thursday,17:00-18:00,88,1,in_person,90,4771,Sandra Moździerz,exam_prep,B2,matura_extended,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,40,in_person,180,long_lesson_discount,165.6
09/04/2026,2026,4,April,Thursday,17:00-18:00,90,1,in_person,60,4772,pan Przemysław Doroszuk,exam_prep,B1,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,40,in_person,120,none,120
09/04/2026,2026,4,April,Thursday,17:00-18:00,107,1,in_person,60,4773,Radosław Samson,teen,B1,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,15,30,in_person,120,none,120
09/04/2026,2026,4,April,Thursday,17:00-18:00,36,2,in_person,60,4774,Iwo Brzęk,exam_prep,B2,matura_basic,2,pani Agnieszka Słomiany,low,12,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,25,in_person,100,sibling_discount,90
09/04/2026,2026,4,April,Thursday,17:00-18:00,71,2,online,60,4775,Leonard Sobuś,teen,A2,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,10,0,Skype,100,none,100
09/04/2026,2026,4,April,Thursday,17:00-18:00,75,2,in_person,45,4776,Kacper Matejczyk,pre_teen,B1,school,2,pani Agnieszka Słomiany,high,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,20,in_person,75,none,75
09/04/2026,2026,4,April,Thursday,17:00-18:00,117,3,online,60,4777,Łukasz Nalewajek,exam_prep,B2,matura_basic,3,Elżbieta Borysiuk,low,,Elżbieta Borysiuk,mid,95,online,Warsaw,completed,10,0,Teams,95,none,95
09/04/2026,2026,4,April,Thursday,18:00-19:00,39,1,in_person,90,4778,pan Igor Kral,exam_prep,B1,matura_extended,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,no_show,15,30,in_person,180,long_lesson_discount,165.6
09/04/2026,2026,4,April,Thursday,18:00-19:00,66,1,in_person,60,4779,Gabriel Osman,teen,B1,school,1,Marcin Szymków,high,,Marcin Szymków,senior,120,mixed,Warsaw,completed,20,40,in_person,120,none,120
09/04/2026,2026,4,April,Thursday,18:00-19:00,90,1,in_person,60,4780,pan Przemysław Doroszuk,exam_prep,B1,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,40,in_person,120,none,120
09/04/2026,2026,4,April,Thursday,18:00-19:00,106,1,in_person,60,4781,pani Karina Sommer,teen,B1,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,15,in_person,120,none,120
09/04/2026,2026,4,April,Thursday,18:00-19:00,31,2,in_person,60,4782,Bianka Pachnik,teen,A2,matura_basic,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,20,in_person,100,none,100
09/04/2026,2026,4,April,Thursday,18:00-19:00,76,2,online,60,4783,Marcelina Bernard,pre_teen,A1,school,2,pani Agnieszka Słomiany,high,8,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,20,0,Zoom,100,sibling_discount,90
09/04/2026,2026,4,April,Thursday,18:00-19:00,5,3,online,60,4784,Franciszek Matus,teen,A2,matura_basic,3,Elżbieta Borysiuk,low,11,Elżbieta Borysiuk,mid,95,online,Warsaw,completed,10,0,Teams,95,sibling_discount,85.5
09/04/2026,2026,4,April,Thursday,18:00-19:00,27,4,in_person,45,4785,Radosław Młyńczyk,child,A2,school,4,pani Bianka Kolanko,medium,,pani Bianka Kolanko,senior,110,in_person,Warsaw,no_show,15,10,in_person,82.5,none,82.5
09/04/2026,2026,4,April,Thursday,18:00-19:00,63,4,in_person,60,4786,pani Natasza Rećko,child,A2,school,4,pani Bianka Kolanko,medium,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,10,20,in_person,110,none,110
09/04/2026,2026,4,April,Thursday,18:00-19:00,96,4,in_person,45,4787,Konrad Dolega,pre_teen,B1,school,4,pani Bianka Kolanko,medium,,pani Bianka Kolanko,senior,110,in_person,Warsaw,completed,10,35,in_person,82.5,none,82.5
09/04/2026,2026,4,April,Thursday,19:00-20:00,7,1,online,60,4788,Adam Kozdra,teen,A2,matura_basic,1,Marcin Szymków,medium,,Marcin Szymków,senior,120,mixed,Warsaw,completed,10,0,Skype,120,none,120
09/04/2026,2026,4,April,Thursday,19:00-20:00,18,2,in_person,90,4789,pani Adrianna Cieplucha,exam_prep,B2,matura_extended,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,15,in_person,150,long_lesson_discount,138
09/04/2026,2026,4,April,Thursday,19:00-20:00,33,2,in_person,45,4790,Gaja Aleksiejuk,pre_teen,B1,school,2,pani Agnieszka Słomiany,medium,,pani Agnieszka Słomiany,mid,100,mixed,Warsaw,completed,15,30,in_person,75,none,75
